id,term,course_id,class_num,school,subject,catalog_num,section,title,instructor,start_time,end_time,meeting_days,enrollment_count,response_count,question0_average_rating,question1_average_rating,question2_average_rating,question3_average_rating,question4_average_rating
3455,2009 Spring,11459,42958,SPCH,COMM_ST,324-1,20,"Rhetoric of U.S. Women's Rights, Part I",Angela Ray,11:00,12:20,TuTh,20,10,5.70,5.40,5.50,5.10,5.50
95669,2009 Winter,3810,22553,MUSIC,CONDUCT,340-2,20,Adv Cond Chrl,Robert Harris,10:00,11:50,MoWeFr,14,9,4.22,3.89,4.11,3.67,3.78
49077,2012 Fall,19101,12604,WCAS,CHINESE,315-1,20,Chinese IV - Accelerated: Classical Literature,Li-Cheng Gu,13:00,15:00,Fr,10,8,5.00,4.83,4.67,4.29,4.86
70088,2011 Fall,19101,12882,WCAS,CHINESE,315-1,20,Chinese IV - Accelerated: Classical Literature,Li-Cheng Gu,08:30,10:00,Fr,14,11,5.38,5.38,4.38,4.13,5.38
80931,2010 Fall,19101,16331,WCAS,CHINESE,315-1,20,Chinese IV - Accelerated: Classical Literature,Li-Cheng Gu,13:00,15:30,Fr,10,6,5.40,5.00,4.60,4.40,4.00
3230,2014 Winter,19102,24279,WCAS,CHINESE,315-2,20,Chinese IV - Accelerated: Classical Literature,Li-Cheng Gu,12:30,13:50,TuTh,15,11,4.90,4.80,4.73,4.00,4.73
45213,2013 Winter,19102,22061,WCAS,CHINESE,315-2,20,Chinese IV - Accelerated: Classical Literature,Li-Cheng Gu,13:00,15:00,Fr,9,6,5.00,5.25,4.67,5.00,5.00
66499,2012 Winter,19102,23219,WCAS,CHINESE,315-2,20,Chinese IV - Accelerated: Classical Literature,Han Luo,08:30,10:00,Fr,10,8,5.29,4.83,4.33,4.00,4.33
77509,2011 Winter,19102,26751,WCAS,CHINESE,315-2,20,Chinese IV - Accelerated: Classical Literature,Li-Cheng Gu,13:00,15:30,Fr,11,4,5.00,5.50,4.75,3.75,5.00
3556,2014 Spring,19103,32456,WCAS,CHINESE,315-3,20,Chinese IV  - Accelerated: Classical Literature,Li-Cheng Gu,14:00,15:20,TuTh,10,8,5.00,5.00,4.63,4.25,4.88
5432,2012 Spring,16774,37683,SPCH,COMM_ST,324-2,20,"Rhetoric of U.S. Women's Rights, 1920-Present",Angela Ray,14:00,16:50,Tu,24,14,5.62,5.31,5.23,5.00,5.15
1582,2014 Spring,3811,36618,MUSIC,CONDUCT,340-3,20,Advanced Conducting Orchestral,Victor Yampolsky,10:00,12:00,MoWeFr,8,2,4.00,3.00,3.00,2.00,3.50
14019,2013 Spring,19103,33487,WCAS,CHINESE,315-3,20,Chinese IV  - Accelerated: Classical Literature,Li-Cheng Gu,13:00,15:00,Fr,12,9,5.75,5.63,5.38,4.50,5.50
10913,2013 Spring,3811,30864,MUSIC,CONDUCT,340-3,20,Advanced Conducting Orchestral,Victor Yampolsky,10:00,12:00,MoWeFr,11,5,5.00,5.00,5.50,5.50,4.75
12955,2013 Spring,4223,37040,SPCH,COMM_ST,325-2,20,Rhetorical History of the United States II,Angela Ray,09:30,10:50,TuTh,16,6,5.60,5.80,5.50,4.83,5.67
62864,2012 Spring,19103,33564,WCAS,CHINESE,315-3,20,Chinese IV  - Accelerated: Classical Literature,Li-Cheng Gu,13:00,15:00,Fr,12,7,5.75,5.25,5.20,4.20,5.40
60854,2012 Spring,3811,38468,MUSIC,CONDUCT,340-3,20,Advanced Conducting Orchestral,Victor Yampolsky,10:00,11:50,MoWeFr,16,3,4.50,5.00,5.00,4.50,4.00
77002,2011 Winter,4223,27352,SPCH,COMM_ST,325-2,20,Rhetorical History of the United States II,Angela Ray,09:30,10:50,TuTh,11,8,5.80,5.60,5.00,5.00,5.83
74299,2011 Spring,19103,37185,WCAS,CHINESE,315-3,20,Chinese IV  - Accelerated: Classical Literature,Li-Cheng Gu,13:00,15:30,Fr,10,6,4.67,4.67,4.50,3.50,4.33
71232,2011 Summer,3811,41676,MUSIC,CONDUCT,340-3,36,Advanced Conducting Orchestral,Robert Hasty,15:00,17:00,TuWe,11,3,5.33,5.33,5.33,5.67,5.67
50627,2010 Spring,3811,40045,MUSIC,CONDUCT,340-3,20,Advanced Conducting-Orchestral,Victor Yampolsky,10:00,11:50,MoWeFr,11,4,4.67,4.50,5.50,6.00,4.00
91681,2009 Summer,3811,42769,MUSIC,CONDUCT,340-3,26,Advanced Conducting-Orchestral,Robert Hasty,15:00,17:00,TuWe,5,5,5.20,5.20,5.00,4.80,4.80
6182,2009 Fall,4229,22964,SPCH,COMM_ST,330-1,20,Contemporary Problems in Freedom of Spch,Jason DeSanto,14:00,16:50,Tu,39,28,5.96,5.68,5.43,5.21,5.79
92772,2009 Spring,3811,32466,MUSIC,CONDUCT,340-3,20,Advanced Conducting,Victor Yampolsky,10:00,11:50,MoWeFr,11,8,5.86,5.71,5.86,5.57,5.86
4309,2013 Fall,10105,15360,SPCH,COMM_ST,333-0,20,Girlhood in Public Culture,Janice Radway,11:00,12:20,TuTh,28,23,5.70,5.45,5.45,5.15,5.35
48157,2012 Fall,10105,14906,SPCH,COMM_ST,333-0,20,Girlhood in Public Culture,Janice Radway,11:00,12:20,TuTh,42,30,5.50,5.43,5.39,5.18,5.46
69471,2011 Fall,10105,17168,SPCH,COMM_ST,333-0,20,Girlhood in Public Culture,Janice Radway,11:00,12:20,TuTh,30,19,5.53,5.44,5.56,5.50,5.39
5527,2012 Winter,19800,27374,SPCH,COMM_ST,334-0,20,Media and the Making of Social Class,Janice Radway,11:00,12:20,TuTh,17,10,5.63,5.25,5.63,5.70,5.60
79152,2010 Fall,3812,16815,MUSIC,CONDUCT,341-0,20,Choral Literature I,Amy Weller,12:30,13:50,TuTh,4,2,3.00,3.50,3.00,3.00,3.00
75817,2011 Winter,3813,26587,MUSIC,CONDUCT,342-0,20,Choral Literature II,Amy Weller,12:30,13:50,TuTh,4,3,3.00,3.00,2.67,2.00,2.33
5825,2009 Winter,3813,33766,MUSIC,CONDUCT,342-0,20,Choral Literature II,Amy Weller,12:30,13:50,TuTh,5,5,4.20,4.60,3.80,3.60,3.80
10914,2013 Spring,16407,37777,MUSIC,CONDUCT,345-0,20,Orchestral Bowing: Style and Function,Robert Hasty,08:30,09:50,MoWe,6,2,5.50,5.00,6.00,5.50,5.00
64545,2012 Winter,16407,25835,MUSIC,CONDUCT,345-0,20,Orch Bowing: Style and Function,James Martin Kjelland,08:30,09:50,MoWe,6,2,5.50,4.50,5.00,4.50,4.50
110156,2014 Fall,4231,15297,SPCH,COMM_ST,340-0,20,Community Integration of Labeled People,Paul Howard Arntson,18:00,20:50,We,71,45,5.38,5.65,5.43,3.84,5.46
75818,2011 Winter,16407,25767,MUSIC,CONDUCT,345-0,20,Orch Bowing: Style and Function,James Martin Kjelland,08:30,09:50,MoWe,5,3,5.50,5.00,5.33,5.33,5.67
4311,2013 Fall,4231,15068,SPCH,COMM_ST,340-0,20,Community Integration of Labeled People,Paul Howard Arntson,18:00,20:50,We,58,36,4.97,5.06,4.94,3.41,5.09
108658,2014 Fall,3814,16758,MUSIC,CONDUCT,364-0,20,Choral Organizations for Music Majors,Donald Nally,17:00,18:20,MoWeFr,23,8,5.29,5.43,5.71,5.86,5.43
48159,2012 Fall,4231,14575,SPCH,COMM_ST,340-0,20,Community Integration of Labeled People,Paul Howard Arntson,18:00,20:50,We,54,35,5.16,5.37,5.16,4.00,5.22
108659,2014 Fall,3814,16024,MUSIC,CONDUCT,364-0,21,Choral Organizations for Music Majors,Donald Nally,12:30,13:50,MoWeFr,47,11,5.78,5.33,5.22,5.00,5.88
69473,2011 Fall,4231,14517,SPCH,COMM_ST,340-0,20,Community Integration of Labeled People,Paul Howard Arntson,18:00,20:50,We,53,29,5.08,4.96,4.68,3.64,4.92
108660,2014 Fall,3814,16025,MUSIC,CONDUCT,364-0,22,Choral Organizations for Music Majors,Emily Ellsworth,15:30,16:50,MoWeFr,30,16,4.21,4.50,3.71,3.31,3.94
80354,2010 Fall,4231,14677,SPCH,COMM_ST,340-0,20,Community Integration of Labeled People,Paul Howard Arntson,18:00,20:50,We,54,34,5.03,5.26,5.00,3.82,5.31
90152,2009 Fall,4231,13924,SPCH,COMM_ST,340-0,20,Community Integration of Labeled People,Paul Howard Arntson,18:00,20:50,We,56,35,5.47,5.50,5.38,4.47,5.47
108661,2014 Fall,3814,16446,MUSIC,CONDUCT,364-0,24,Choral Organizations for Music Majors,Stephen Alltop,16:00,17:30,TuTh,29,20,5.71,5.50,5.00,4.92,5.43
108662,2014 Fall,3814,16804,MUSIC,CONDUCT,364-0,25,Choral Organizations for Music Majors,Christopher Walsh,15:30,16:50,MoWe,26,23,5.62,5.81,4.19,3.22,5.61
5433,2012 Spring,4232,37685,SPCH,COMM_ST,341-0,20,Communication and Aging,Paul Howard Arntson,14:00,16:50,Tu,46,24,4.88,4.96,4.17,3.25,4.46
51915,2014 Spring,3814,36629,MUSIC,CONDUCT,364-0,20,Choral Organizations for Music Majors,Donald Nally,17:00,18:20,MoWeFr,27,6,6.00,5.80,5.80,5.60,6.00
9715,2014 Summer,4233,41916,SPCH,COMM_ST,343-0,20,Health Communication,Paul Howard Arntson,18:30,21:00,TuTh,13,2,6.00,6.00,6.00,3.00,6.00
65860,2012 Winter,4233,27595,SPCH,COMM_ST,343-0,20,Health Communication,Paul Howard Arntson,14:00,16:50,Tu,47,28,4.96,5.00,4.56,3.74,4.70
51916,2014 Spring,3814,35897,MUSIC,CONDUCT,364-0,21,Choral Organizations for Music Majors,Donald Nally,12:30,13:50,MoWeFr,44,5,6.00,5.50,4.75,5.00,5.20
82464,2010 Summer,4233,43027,SPCH,COMM_ST,343-0,26,Health Communication,Paul Howard Arntson,18:00,21:00,TuTh,14,5,6.00,5.80,5.60,5.40,5.80
51917,2014 Spring,3814,35898,MUSIC,CONDUCT,364-0,22,Choral Organizations for Music Majors,Emily Ellsworth,15:30,16:50,MoWeFr,31,15,3.77,3.69,3.69,3.00,3.43
51918,2014 Spring,3814,36303,MUSIC,CONDUCT,364-0,24,Choral Organizations for Music Majors,Stephen Alltop,16:00,17:20,TuTh,21,14,5.58,5.25,5.25,4.00,5.09
51919,2014 Spring,3814,38413,MUSIC,CONDUCT,364-0,25,Choral Organizations for Music Majors,Christopher Windle,15:30,16:50,MoWe,29,23,5.37,5.32,4.16,3.21,5.21
54930,2014 Winter,3814,22942,MUSIC,CONDUCT,364-0,20,Choral Organizations for Music Majors,Donald Nally,17:00,18:20,MoWeFr,29,8,5.50,4.80,5.50,5.17,5.50
54931,2014 Winter,3814,22218,MUSIC,CONDUCT,364-0,21,Choral Organizations for Music Majors,Donald Nally,12:30,13:50,MoWeFr,48,9,5.80,5.80,5.80,5.80,5.67
54932,2014 Winter,3814,22219,MUSIC,CONDUCT,364-0,22,Choral Organizations for Music Majors,Emily Ellsworth,15:30,16:50,MoWeFr,27,15,4.53,4.40,4.00,3.43,4.13
54933,2014 Winter,3814,22626,MUSIC,CONDUCT,364-0,24,Choral Organizations for Music Majors,Stephen Alltop,16:00,17:20,TuTh,27,18,5.43,5.15,4.00,3.79,4.64
57725,2013 Fall,3814,14583,MUSIC,CONDUCT,364-0,20,Choral Organizations for Music Majors,Donald Nally,17:00,18:20,MoWeFr,27,7,5.86,5.71,5.83,5.50,5.83
57726,2013 Fall,3814,13794,MUSIC,CONDUCT,364-0,21,Choral Organizations for Music Majors,Donald Nally,12:30,13:50,MoWeFr,49,17,5.79,5.57,5.69,5.50,5.33
57727,2013 Fall,3814,13795,MUSIC,CONDUCT,364-0,22,Choral Organizations for Music Majors,Emily Ellsworth,15:30,16:50,MoWeFr,28,19,5.25,4.94,4.69,3.83,4.44
57728,2013 Fall,3814,14235,MUSIC,CONDUCT,364-0,24,Choral Organizations for Music Majors,Stephen Alltop,16:00,17:30,TuTh,22,15,5.33,5.30,4.55,4.09,5.18
10915,2013 Spring,3814,37778,MUSIC,CONDUCT,364-0,20,Choral Organizations for Music Majors,Donald Nally,12:30,13:50,WeFr,24,5,6.00,5.75,5.60,5.80,6.00
10916,2013 Spring,3814,30079,MUSIC,CONDUCT,364-0,21,Choral Organizations for Music Majors,Donald Nally,14:00,15:20,MoWeFr,39,11,5.89,6.00,5.60,5.50,5.80
10917,2013 Spring,3814,30080,MUSIC,CONDUCT,364-0,22,Choral Organizations for Music Majors,Emily Ellsworth,15:30,16:50,MoWeFr,32,14,5.00,4.92,4.38,4.31,4.85
10918,2013 Spring,3814,30512,MUSIC,CONDUCT,364-0,24,Choral Organizations for Music Majors,Stephen Alltop,16:00,17:20,TuTh,29,18,5.44,5.27,4.63,4.00,5.19
42446,2013 Winter,3814,32613,MUSIC,CONDUCT,364-0,20,Choral Organizations for Music Majors,Donald Nally,12:30,13:50,WeFr,24,8,5.43,5.57,5.80,5.40,5.40
42447,2013 Winter,3814,20102,MUSIC,CONDUCT,364-0,21,Choral Organizations for Music Majors,Donald Nally,14:00,15:20,MoWeFr,43,16,5.77,5.54,5.31,4.93,5.57
42448,2013 Winter,3814,20103,MUSIC,CONDUCT,364-0,22,Choral Organizations for Music Majors,Emily Ellsworth,15:30,16:50,MoWeFr,36,19,4.81,4.56,4.35,4.44,4.41
42449,2013 Winter,3814,20534,MUSIC,CONDUCT,364-0,24,Choral Organizations for Music Majors,Stephen Alltop,16:00,17:20,TuTh,22,16,5.17,5.25,4.42,4.00,5.00
42450,2013 Winter,3814,33145,MUSIC,CONDUCT,364-0,25,Choral Organizations for Music Majors,Jennifer Budziak,16:00,17:20,MoWe,22,19,5.53,5.53,4.53,3.69,5.47
46360,2012 Fall,3814,18698,MUSIC,CONDUCT,364-0,20,Choral Organizations for Music Majors,Donald Nally,12:30,13:50,WeFr,22,9,5.89,6.00,5.78,5.78,6.00
46361,2012 Fall,3814,15044,MUSIC,CONDUCT,364-0,21,Choral Organizations for Music Majors,Donald Nally,14:00,15:20,MoWeFr,40,18,5.36,5.07,4.71,5.00,5.00
46362,2012 Fall,3814,15045,MUSIC,CONDUCT,364-0,22,Choral Organizations for Music Majors,Emily Ellsworth,15:30,16:50,MoWeFr,34,17,5.50,5.14,4.57,4.21,5.36
46363,2012 Fall,3814,15509,MUSIC,CONDUCT,364-0,23,Choral Organizations for Music Majors,Stephen Alltop,16:00,17:30,TuTh,6,5,6.00,6.00,4.50,3.50,5.00
60855,2012 Spring,3814,35587,MUSIC,CONDUCT,364-0,21,Choral Organizations,Robert Harris,14:00,15:20,MoWeFr,42,9,3.40,3.80,3.00,2.86,3.29
60856,2012 Spring,3814,35588,MUSIC,CONDUCT,364-0,22,Choral Organizations,Robert Boyd,15:30,16:50,MoWeFr,42,22,4.41,4.45,3.68,2.91,4.32
60857,2012 Spring,3814,35589,MUSIC,CONDUCT,364-0,23,Choral Organizations,Robert Harris,19:00,21:30,Mo,20,9,3.40,3.40,3.20,3.40,2.60
60858,2012 Spring,3814,36029,MUSIC,CONDUCT,364-0,24,Choral Organizations,Stephen Alltop,16:15,17:30,TuTh,34,14,5.83,5.58,5.17,4.54,5.69
60859,2012 Spring,3814,35590,MUSIC,CONDUCT,364-0,25,Choral Organizations,Benjamin Rivera,16:00,16:50,MoWeFr,14,12,5.40,5.50,4.60,3.50,5.40
64546,2012 Winter,3814,25364,MUSIC,CONDUCT,364-0,21,Choral Organizations,Robert Harris,14:00,15:20,MoWeFr,43,17,3.54,3.85,3.43,3.36,3.47
64547,2012 Winter,3814,25365,MUSIC,CONDUCT,364-0,22,Choral Organizations,Robert Boyd,15:30,16:50,MoWeFr,38,29,4.38,4.42,3.72,3.15,4.00
73124,2011 Spring,17946,34554,MEAS,CRDV,301-0,23,Introduction to Career Development,"Helen Claire Oloroso,Eric Grebner",17:00,17:50,Th,21,16,3.85,3.64,3.36,2.21,3.50
64548,2012 Winter,3814,25366,MUSIC,CONDUCT,364-0,23,Choral Organizations,Robert Harris,19:00,21:20,Mo,37,24,4.40,4.40,3.36,3.20,3.80
64549,2012 Winter,3814,25802,MUSIC,CONDUCT,364-0,24,Choral Organizations,Stephen Alltop,16:00,17:20,TuTh,46,22,5.52,5.24,4.65,4.45,5.20
76371,2011 Winter,17946,24139,MEAS,CRDV,301-0,20,Introduction to Career Development,Herminio Ilag,17:00,18:00,Tu,26,25,3.87,3.58,3.17,1.88,3.04
64550,2012 Winter,3814,25367,MUSIC,CONDUCT,364-0,25,Choral Organizations,Benjamin Rivera,16:00,16:50,MoWeFr,9,8,5.60,5.60,5.00,3.50,5.71
76372,2011 Winter,17946,24140,MEAS,CRDV,301-0,21,Introduction to Career Development,Helen Claire Oloroso,14:00,15:00,We,21,20,4.65,4.25,4.15,2.06,3.85
68185,2011 Fall,3814,14995,MUSIC,CONDUCT,364-0,21,Choral Organizations,Robert Harris,14:00,15:20,MoWeFr,38,17,3.50,3.54,3.29,3.07,2.86
76373,2011 Winter,17946,24141,MEAS,CRDV,301-0,22,Introduction to Career Development,Denise Bindelglass,17:00,18:00,Mo,25,21,4.11,3.74,4.15,2.25,3.55
68186,2011 Fall,3814,14996,MUSIC,CONDUCT,364-0,22,Choral Organizations,Robert Boyd,15:30,16:50,MoWeFr,36,21,4.74,4.84,4.06,3.48,4.38
76374,2011 Winter,17946,24142,MEAS,CRDV,301-0,23,Introduction to Career Development,Eric Grebner,17:00,18:00,Th,25,21,3.72,3.06,3.50,1.61,3.28
68187,2011 Fall,3814,14997,MUSIC,CONDUCT,364-0,23,Choral Organizations,Robert Harris,19:00,21:30,Mo,46,30,3.96,3.48,2.78,2.61,2.96
79728,2010 Fall,17946,17159,MEAS,CRDV,301-0,20,Introduction to Career Development,Denise Bindelglass,17:00,17:50,Mo,26,20,4.13,3.47,3.82,2.12,3.00
68188,2011 Fall,3814,15469,MUSIC,CONDUCT,364-0,24,Choral Organizations,Stephen Alltop,16:00,17:30,TuTh,44,22,5.42,5.33,5.26,4.79,5.16
79729,2010 Fall,17946,17160,MEAS,CRDV,301-0,21,Introduction to Career Development,Herminio Ilag,17:00,17:50,Tu,26,23,4.27,3.55,3.65,2.57,3.39
72525,2011 Spring,3814,35480,MUSIC,CONDUCT,364-0,21,Choral Organization,Robert Harris,14:00,15:20,MoWeFr,38,11,3.88,3.88,3.75,3.88,3.50
79730,2010 Fall,17946,17161,MEAS,CRDV,301-0,22,Introduction to Career Development,Helen Claire Oloroso,14:00,14:50,We,22,16,4.50,3.64,3.36,2.00,3.31
72526,2011 Spring,3814,35481,MUSIC,CONDUCT,364-0,22,Choral Organization,Amy Weller,15:30,16:50,MoWeFr,40,26,5.50,5.25,4.38,4.09,5.23
79731,2010 Fall,17946,17162,MEAS,CRDV,301-0,23,Introduction to Career Development,Eric Grebner,17:00,17:50,Th,28,20,4.06,3.63,3.50,1.78,3.50
72527,2011 Spring,3814,35482,MUSIC,CONDUCT,364-0,23,Choral Organization,Robert Harris,19:00,21:30,Mo,43,19,3.44,3.47,3.41,2.88,3.18
83110,2010 Spring,17946,38751,MEAS,CRDV,301-0,21,Introduction to Career Development,Helen Claire Oloroso,14:00,14:50,We,25,23,4.91,4.23,4.05,1.90,4.19
72528,2011 Spring,3814,35941,MUSIC,CONDUCT,364-0,24,Choral Organization,Stephen Alltop,16:15,17:30,TuTh,23,9,5.78,5.44,4.88,3.63,5.33
83112,2010 Spring,17946,38387,MEAS,CRDV,301-0,23,Introduction to Career Development,Eric Grebner,17:00,17:50,Th,19,13,4.17,3.42,3.09,2.08,3.50
72529,2011 Spring,3814,35483,MUSIC,CONDUCT,364-0,25,Choral Organization,Benjamin Rivera,16:00,16:50,MoWeFr,24,22,4.62,4.71,3.52,2.82,4.41
86322,2010 Winter,17946,21214,MEAS,CRDV,301-0,20,Introduction to Career Development,Herminio Ilag,17:00,18:00,Tu,26,23,4.00,3.40,3.60,2.20,2.90
75819,2011 Winter,3814,25269,MUSIC,CONDUCT,364-0,21,Choral Organization,Robert Harris,14:00,15:20,MoWeFr,46,28,3.73,3.91,3.95,4.25,3.32
86323,2010 Winter,17946,21216,MEAS,CRDV,301-0,21,Introduction to Career Development,Helen Claire Oloroso,14:00,15:00,We,24,21,4.80,3.80,3.80,2.40,3.30
75820,2011 Winter,3814,25270,MUSIC,CONDUCT,364-0,22,Choral Organization,Amy Weller,15:30,16:50,MoWeFr,41,28,5.28,5.12,4.35,4.00,5.04
86324,2010 Winter,17946,21218,MEAS,CRDV,301-0,22,Introduction to Career Development,Denise Bindelglass,17:00,18:00,Mo,25,18,4.11,3.67,3.78,1.89,3.28
75821,2011 Winter,3814,25271,MUSIC,CONDUCT,364-0,23,Choral Organization,Robert Harris,19:00,21:20,Mo,41,23,3.80,3.87,3.60,3.31,3.44
86325,2010 Winter,17946,21220,MEAS,CRDV,301-0,23,Introduction to Career Development,Eric Grebner,17:00,18:00,Th,25,21,3.48,3.05,2.57,2.00,2.90
75822,2011 Winter,3814,25728,MUSIC,CONDUCT,364-0,24,Choral Organization,Stephen Alltop,16:00,17:20,TuTh,31,20,5.39,5.28,4.59,3.94,5.22
89578,2009 Fall,17946,11442,MEAS,CRDV,301-0,20,Introduction to Career Development,Herminio Ilag,17:00,17:50,Tu,33,25,3.16,3.12,2.76,1.68,2.40
75823,2011 Winter,3814,25272,MUSIC,CONDUCT,364-0,25,Choral Organization,Benjamin Rivera,16:00,16:50,MoWeFr,19,14,4.50,4.33,3.58,3.21,4.36
89579,2009 Fall,17946,11596,MEAS,CRDV,301-0,21,Introduction to Career Development,Denise Bindelglass,17:00,17:50,We,33,26,3.24,3.20,3.00,1.64,2.52
89580,2009 Fall,17946,11598,MEAS,CRDV,301-0,22,Introduction to Career Development,Robert Langewisch,14:00,14:50,We,33,26,4.64,3.88,3.56,2.00,3.68
79153,2010 Fall,3814,15106,MUSIC,CONDUCT,364-0,21,Choral Organization,Robert Harris,14:00,15:20,MoWeFr,42,24,4.52,4.25,3.68,4.14,4.22
89581,2009 Fall,17946,11600,MEAS,CRDV,301-0,23,Introduction to Career Development,Eric Grebner,17:00,17:50,Th,29,23,3.91,3.78,3.48,2.05,3.32
79154,2010 Fall,3814,15107,MUSIC,CONDUCT,364-0,22,Choral Organization,Amy Weller,15:30,16:50,MoWeFr,34,19,5.44,5.32,4.47,3.56,5.37
93267,2009 Spring,17946,43504,MEAS,CRDV,301-0,20,Introduction to Career Development,Herminio Ilag,17:00,17:50,Tu,21,13,4.15,4.15,3.83,2.62,3.85
79155,2010 Fall,3814,15108,MUSIC,CONDUCT,364-0,23,Choral Organization,Robert Harris,19:00,21:30,Mo,37,24,3.95,3.71,3.19,2.75,3.43
93268,2009 Spring,17946,43505,MEAS,CRDV,301-0,21,Introduction to Career Development,Robert Langewisch,14:00,14:50,We,22,13,5.00,4.70,4.60,3.11,4.70
79156,2010 Fall,3814,15594,MUSIC,CONDUCT,364-0,24,Choral Organization,Stephen Alltop,16:00,17:30,TuTh,33,22,5.42,5.33,4.78,3.83,5.33
93269,2009 Spring,17946,43506,MEAS,CRDV,301-0,22,Introduction to Career Development,Denise Bindelglass,17:00,17:50,We,20,15,4.47,4.13,4.40,2.27,3.60
79157,2010 Fall,3814,15109,MUSIC,CONDUCT,364-0,25,Choral Organization,Benjamin Rivera,16:00,16:50,MoWeFr,22,18,4.53,4.44,3.71,2.78,4.39
93270,2009 Spring,17946,32220,MEAS,CRDV,301-0,23,Introduction to Career Development,Eric Grebner,17:00,17:50,Th,22,16,4.15,3.54,3.54,1.69,3.00
50628,2010 Spring,3814,40047,MUSIC,CONDUCT,364-0,21,Choral Organization,Robert Harris,14:00,15:20,MoWeFr,42,20,3.88,3.94,3.88,3.44,3.81
96173,2009 Winter,17946,21323,MEAS,CRDV,301-0,20,Introduction to Career Development,Robert Langewisch,14:00,15:00,Mo,22,21,4.81,4.33,3.86,2.29,4.19
50629,2010 Spring,3814,40049,MUSIC,CONDUCT,364-0,22,Choral Organization,Amy Weller,15:30,16:50,MoWeFr,41,26,4.28,4.16,3.76,3.32,3.88
96174,2009 Winter,17946,21325,MEAS,CRDV,301-0,21,Introduction to Career Development,Herminio Ilag,17:00,18:00,Tu,21,16,4.50,4.07,3.53,2.07,3.67
50630,2010 Spring,3814,40051,MUSIC,CONDUCT,364-0,23,Choral Organization,Robert Harris,19:00,21:30,Mo,37,15,4.60,4.40,4.47,3.93,4.29
96175,2009 Winter,17946,21327,MEAS,CRDV,301-0,22,Introduction to Career Development,Denise Bindelglass,17:00,18:00,We,17,13,3.85,3.08,3.46,1.92,3.00
50631,2010 Spring,3814,40977,MUSIC,CONDUCT,364-0,24,Choral Organization,Stephen Alltop,16:15,17:30,TuTh,37,21,5.06,5.12,4.53,4.00,4.94
96176,2009 Winter,17946,21329,MEAS,CRDV,301-0,23,Introduction to Career Development,Eric Grebner,17:00,18:00,Th,22,17,4.35,3.76,3.59,2.06,3.59
50632,2010 Spring,3814,40053,MUSIC,CONDUCT,364-0,25,Choral Organization,Mollie Stone,16:00,16:50,MoWeFr,33,25,5.83,5.63,5.08,3.70,5.71
83113,2010 Spring,17947,38389,MEAS,CRDV,310-1,20,Cooperative Engineering Education,Helen Claire Oloroso,,,,13,8,5.20,5.40,5.60,5.40,5.20
85754,2010 Winter,3814,21962,MUSIC,CONDUCT,364-0,21,Choral Organization,Robert Harris,14:00,15:20,MoWeFr,40,18,4.64,4.43,4.14,3.79,4.14
86326,2010 Winter,17947,21040,MEAS,CRDV,310-1,20,Cooperative Engineering Education,Helen Claire Oloroso,,,,9,4,5.50,5.50,5.50,5.50,5.50
85755,2010 Winter,3814,21964,MUSIC,CONDUCT,364-0,22,Choral Organization,Amy Weller,15:30,16:50,MoWeFr,36,26,5.08,4.62,4.28,3.77,4.48
91867,2009 Summer,17947,41052,MEAS,CRDV,310-1,20,Cooperative Engineering Education,Helen Claire Oloroso,,,,17,11,4.88,5.00,5.13,4.38,4.88
85756,2010 Winter,3814,21966,MUSIC,CONDUCT,364-0,23,Choral Organization,Robert Harris,19:00,21:20,Mo,40,21,4.58,4.68,3.63,3.32,4.05
93271,2009 Spring,17947,32222,MEAS,CRDV,310-1,20,Cooperative Engineering Education,Helen Claire Oloroso,,,,19,13,4.92,5.23,5.46,4.62,4.46
96177,2009 Winter,17947,21067,MEAS,CRDV,310-1,20,Cooperative Engineering Education,Helen Claire Oloroso,,,,6,5,5.67,6.00,5.33,5.00,5.00
85757,2010 Winter,3814,22914,MUSIC,CONDUCT,364-0,24,Choral Organization,Stephen Alltop,16:00,17:20,TuTh,38,24,5.57,5.57,4.86,4.38,5.38
83114,2010 Spring,17948,38391,MEAS,CRDV,310-2,20,Cooperative Engineering Education,Helen Claire Oloroso,,,,8,5,5.25,5.25,6.00,5.00,5.50
85758,2010 Winter,3814,21968,MUSIC,CONDUCT,364-0,25,Choral Organization,Mollie Stone,16:00,16:50,MoWeFr,32,22,5.68,5.23,4.64,3.86,5.41
86327,2010 Winter,17948,21042,MEAS,CRDV,310-2,20,Cooperative Engineering Education,Helen Claire Oloroso,,,,5,2,5.00,5.00,5.00,5.00,6.00
89046,2009 Fall,3814,11790,MUSIC,CONDUCT,364-0,21,Choral Organization,Robert Harris,14:00,15:20,MoWeFr,42,29,5.04,5.04,4.73,4.59,4.70
91868,2009 Summer,17948,41054,MEAS,CRDV,310-2,20,Cooperative Engineering Education,Helen Claire Oloroso,,,,23,15,4.86,5.36,5.29,4.36,4.86
93272,2009 Spring,17948,32224,MEAS,CRDV,310-2,20,Cooperative Engineering Education,Helen Claire Oloroso,,,,19,15,5.33,5.58,5.17,4.92,5.33
89047,2009 Fall,3814,11792,MUSIC,CONDUCT,364-0,22,Choral Organization,Amy Weller,15:30,16:50,MoWeFr,39,31,5.10,4.97,4.03,3.63,4.84
